name	weight	ranking	foldChange	higherIn	case1	case2	case3	control1	control2	control3
CHEBI:71580	0	502	0.154849766939264	case	0.629450486099479	0.510099705432381	0.419379649992969	0.446030958823852	0.538369850492198	0.365497581066373
GNB2	0	502	-0.0669416857956046	control	0.796179066498458	0.791879184896751	0.000231065199416736	0.266221437567159	0.737228801225072	0.698789902488688
CHEBI:28895	0	502	0.0149823704148722	case	0.691191332858143	0.452173502329059	0.149463732367703	0.459096393967459	0.181222502654283	0.63342595377055
SLC16A6	0	502	-0.194869858675166	control	0.345307862215166	0.849198707548984	0.273834301544268	0.432905328118769	0.426246661556396	0.964579101664028
CHEBI:17719	0	502	2.95581766523408	case	0.946816667161595	0.390430829462498	0.87242501896288	0.259623434291208	0.0981679570288845	0.200796668743141
CHEBI:28494	0	502	0.796727998443003	case	0.520190318211477	0.738376511506287	0.601251143911812	0.133714508366169	0.303221566678817	0.598177740313402
CHEBI:16356	0	502	0.75475015606572	case	0.953813025197927	0.976438557351852	0.321188452831265	0.419228418590875	0.780122611965039	0.0837034416710265
CHEBI:28711	0	502	-0.445178191730595	control	0.0735956358081999	0.52329905821511	0.284293074456312	0.506860511242541	0.536960416719289	0.544414709761594
FGFR1OP	0	502	-0.447157462139238	control	0.207031948073074	0.429915301709775	0.435315805784207	0.3243245550001	0.769071432974493	0.846149148541502
CHEBI:81184	0	502	0.382322367803875	case	0.775027813981967	0.207158082586558	0.903759051181981	0.684688800419701	0.638943645628397	0.0406983292302818
THBS1	0	502	0.298446201040331	case	0.914187821243774	0.323401379477045	0.925105644987009	0.443093511026668	0.893148245658072	0.329360440753283
FBXL12	0	502	0.160081022072011	case	0.7825506477103	0.11087021836011	0.505292452205831	0.435663079837528	0.0606903874333861	0.709349661789857
CHEBI:17180	0	502	-0.290185423648006	control	0.295534196164876	0.375210054242112	0.62758180927003	0.793023515561676	0.175771545768642	0.86031088116752
TAF10	0	502	-0.306888997011837	control	0.151845722314485	0.329903979134036	0.71926392682241	0.815556369684112	0.416331859021737	0.500898616536949
ULK3	0	502	-0.511824461731237	control	0.847910522313782	0.342105172194619	0.0239128813596552	0.752112653709533	0.739791840981316	0.994759585555902
FKRP	0	502	0.031293103164814	case	0.78485459109315	0.817118851307114	0.5749325019969	0.78925594132128	0.892954792490445	0.428640136534168
CAPZB	0	502	0.0687068610242736	case	0.270831502151317	0.531685314237565	0.0465344640640383	0.501267453084442	0.0258533065890132	0.267345254738738
ZNF473	0	502	0.00494752237912555	case	0.227810704816134	0.521122048508881	0.422531388268483	0.555181922697123	0.137563028376576	0.472951879363933
ENTPD4	0	502	0.28575280515197	case	0.321023217088951	0.77430970898665	0.467734261291993	0.630749738384446	0.424087432629228	0.160845331178376
MAP3K8	0	502	-0.0479720167123315	control	0.829561804399167	0.120262770779979	0.0226279867559067	0.0979891648463104	0.764566781879008	0.158897811993886
MDC1	0	502	-0.134459231095481	control	0.570682850481878	0.346648685550547	0.923956335725144	0.615725142289619	0.754481358949251	0.757120064889279
PEX1	0	502	0.329042148184019	case	0.571829636228848	0.334619385839875	0.53414286394427	0.304959957607017	0.169798443378302	0.609174029586122
CHEBI:27931	0	502	-0.489978722232962	control	0.28601827249938	0.574616563380975	0.366796468997375	0.766967602751279	0.672727005911346	0.966933032936248
CCDC53	0	502	0.161411740514595	case	0.699133559301209	0.863937641058782	0.363946179540744	0.267229092367089	0.618652742745988	0.773320765204118
CHEBI:63998	0	502	0.851038871368378	case	0.796257943281577	0.198563072170653	0.151373665826451	0.0395063042516288	0.00684608946096921	0.572864576286178
CHEBI:9754	0	502	-0.15020885291432	control	0.441589056151223	0.672450963697648	0.149608598632666	0.296561777532987	0.740225524137642	0.450223504237578
FAM171A1	0	502	-0.0742761611220475	control	0.446215611691222	0.901831370980072	0.350802091637144	0.556364975093691	0.991735477952075	0.287057077700738
HIST4H4	0	502	-0.458930183240998	control	0.465662408365111	0.199157181618953	0.335966095668561	0.969074471088058	0.128181357237449	0.752386592401845
BCL3	0	502	0.189924025739091	case	0.279039187274615	0.298284149829983	0.784027846268716	0.689124711134179	0.360582760275341	0.0943581612914803
XPNPEP2	0	502	0.63293177870346	case	0.675375318416595	0.496520270263375	0.486739211626018	0.717881398387593	0.191073265372555	0.106785749855255
RNF32	0	502	0.124505213423224	case	0.90366452636354	0.88990423168468	0.464798012873766	0.559029119569936	0.714397660814069	0.734893629307165
AFP	0	502	0.446025415810952	case	0.908525898848375	0.501414589868598	0.13125255159679	0.533354207803659	0.177867011268348	0.354592025606987
TIMMDC1	0	502	-0.218001519858688	control	0.747196944130713	0.276995239103975	0.886391470888295	0.87572400256463	0.986848749985563	0.58063359968943
PLEKHA1	0	502	1.07210744119713	case	0.260511507083546	0.53395817866685	0.674557425628767	0.393098592724503	0.0169991299016039	0.298855434035719
GTF2H1	0	502	0.732538336553282	case	0.689637840074109	0.574249553785642	0.835159638023036	0.458066938000918	0.0397964695696392	0.71368094189454
LHX2	0	502	-0.125223000201004	control	0.131830665475512	0.412804401721059	0.656487934875432	0.208245204973289	0.804330531934784	0.360486200417661
CHEBI:29269	0	502	-0.519516389559155	control	0.123500832319801	0.0147636628050427	0.983916976496475	0.757273162983819	0.859792285576099	0.718459525105082
GCK	0	502	-0.111376128855193	control	0.190902853244491	0.702764803428255	0.979789871891285	0.546692028178502	0.566252527997595	0.995323733027603
TSPYL1	0	502	-0.244786207086184	control	0.145732099496291	0.506747151486991	0.250153013597979	0.357388192967744	0.754112680957328	0.0837001049906664
IVNS1ABP	0	502	-0.0579362626269921	control	0.585043615268716	0.38126609842696	0.62457070354219	0.700997789695237	0.51951476638776	0.468205896953011
HSPG2	0	502	0.098368193332937	case	0.0733616900804668	0.0649315348738551	0.728242423153538	0.109222496688655	0.585904472449875	0.0938030575753772
CHEBI:28912	0	502	0.820109013229397	case	0.822326222185306	0.358579960661015	0.498170315267308	0.00661076596420229	0.190733026170859	0.725170456137609
GTF2F2	0	502	-0.102249405213824	control	0.722902973268465	0.234251242532243	0.849828294959274	0.597302079801353	0.503441463478443	0.912045444279009
MRPL23	0	502	0.657591696854634	case	0.925858038017486	0.20350405288897	0.190918203621887	0.65917606662187	0.0509146326559937	0.0864144334599773
OAS1	0	502	0.23745355237952	case	0.492638598461781	0.81377958316422	0.124143787222168	0.580006430551879	0.0560957431770505	0.519950888705065
ECH1	0	502	-0.415330069931373	control	0.654882898449669	0.393434593593473	0.00279042132911189	0.909951610123007	0.335197399918532	0.55263100106469
DCP2	0	502	-0.438208114068556	control	0.890123477961687	0.0535751708614938	0.152952789981843	0.636006152111755	0.630904756752298	0.685149037652955
USP6NL	0	502	-0.156916397112964	control	0.538525574469021	0.375051578272469	0.534160824643418	0.525561251235387	0.891977815013119	0.299654783124567
ALDH18A1	0	502	0.021457801769412	case	0.282205164558222	0.774994177417674	0.510633605136478	0.259623080110499	0.673396626434058	0.601877715939767
SPRR2A	0	502	0.632690930332961	case	0.975957517879964	0.165297620870777	0.38521587987977	0.0511708673569459	0.685267040499651	0.198503905239169
TAS2R7	0	502	-0.395888865590028	control	0.0364255155254801	0.912218897036659	0.310596453716413	0.73195012915998	0.695744793197217	0.656757415222109
RHNO1	0	502	-0.609615846514797	control	0.326244573060312	0.319205781809233	0.00355544745321035	0.164291390918458	0.799831433153626	0.698357060238472
C16orf89	0	502	0.512145441174287	case	0.97301362389282	0.329779668283949	0.815242445313671	0.280397005689543	0.660605167199519	0.459680380401339
CHEBI:43474	0	502	0.28885468054526	case	0.365032625305747	0.204235670095109	0.638418458166358	0.25942744797746	0.519936595351645	0.157659169447911
COL22A1	0	502	0.172291569181577	case	0.309149618895917	0.767214736379813	0.448339380701919	0.547095959676547	0.331736410800664	0.421785817063031
OARD1	0	502	-0.790020642589877	control	0.120912384580628	0.0699731489528251	0.244085770261907	0.541268467485969	0.934172712819677	0.596054366496088
CELA1	0	502	0.967088357919544	case	0.91576570404079	0.950033948013614	0.803385085996905	0.788113184048992	0.246476948149498	0.32233149631154
PI15	0	502	-0.494624334075104	control	0.135478205681502	0.158209784906886	0.823970887228072	0.869605555315031	0.511206371142388	0.830728820703439
CABLES2	0	502	-0.108927165702413	control	0.332117891828341	0.286445866401004	0.852190649398636	0.787540530159212	0.740317886475583	0.122685008120538
NDUFS4	0	502	0.391302302787819	case	0.897479892399884	0.68712911473695	0.467251755433503	0.969427855895745	0.254168532971016	0.251180701963122
HACD2	0	502	-0.179339978116014	control	0.499648777847273	0.141149823637791	0.97069897317612	0.180468109688552	0.84558475858476	0.937607516890418
RABEP1	0	502	-0.0731381803484082	control	0.615288242215057	0.512086650483433	0.841244015022289	0.930598962817579	0.538154421989849	0.655208209015462
PFDN1	0	502	-0.19037056010387	control	0.583132968088648	0.721326927294165	0.0785482063545127	0.0451518760404848	0.910136134062759	0.752910869021947
SUPT20H	0	502	0.329827094781094	case	0.698253926627414	0.928845135619855	0.237598887672087	0.240645885287937	0.35070641014647	0.810858531249274
SRSF3	0	502	0.590768210411758	case	0.029332342754362	0.73210385001626	0.817570881268703	0.00885503009860023	0.935324882715596	0.0484267181861879
COIL	0	502	-0.164080971479733	control	0.527882687738647	0.749848020738123	0.405828714806259	0.671593534312873	0.927719459132508	0.414709137697206
PCCB	0	502	-0.59165753392147	control	0.0320728464199854	0.407319603105505	0.466312220637624	0.904813230017362	0.587700360395952	0.725489055407353
CHEBI:17797	0	502	1.48169516110252	case	0.827142322836315	0.239491695587883	0.951536218081585	0.57241631161166	0.101762134380532	0.139044011035605
AGO3	0	502	0.580959996327296	case	0.339986206482169	0.520850475083039	0.965005305843558	0.155461290328972	0.36687593972201	0.632557259152003
PON2	0	502	0.786331954476327	case	0.84671095888053	0.219077360108904	0.765284866775821	0.502367433727028	0.275845534967993	0.246833457405577
HECTD1	0	502	-0.00645929891409791	control	0.246069567106098	0.842387903898747	0.574533590173997	0.567732878272974	0.266097501342967	0.839972273220783
GPR107	0	502	0.726233764613566	case	0.581491252368133	0.662932909051294	0.915925025450221	0.188271775739867	0.226538649427265	0.836670823291279
SUPT5H	0	502	1.88899876682142	case	0.937676879074775	0.816235285166455	0.49543240879036	0.32419646346704	0.0013207800733116	0.453072418339775
MEIS2	0	502	-0.497117709242017	control	0.0477872923850662	0.793877600102571	0.166012377080293	0.716037342838811	0.893007371636192	0.394758736326736
MLLT1	0	502	-0.568561357101092	control	0.0539776591702386	0.469105203551762	0.325997669971674	0.552928708571216	0.453497507245686	0.961595301654415
SLC2A7	0	502	-0.140354765220306	control	0.0206180341199909	0.309524979334574	0.296436106009726	0.142281739817257	0.578421005504199	0.00817830248062723
ROBO1	0	502	0.761095155335473	case	0.681478514196212	0.687579247513742	0.558298491530906	0.380363559412667	0.315605538850825	0.398438689641481
LCP1	0	502	-0.119998846765206	control	0.598628526633235	0.986852223389968	0.0674768030510901	0.396569245211042	0.994016875066189	0.487772273911447
CHEBI:16997	0	502	-0.562624246914626	control	0.114030034515656	0.769933875855542	0.0689778462108583	0.576741695694105	0.983892883553004	0.618136762922027
CHEBI:30249	0	502	0.700834776374966	case	0.796245350725845	0.829580846725193	0.166784582313363	0.0194015027111201	0.964547891083534	0.0700099940684277
SPG11	0	502	0.638167468660601	case	0.617850587139279	0.706084765450312	0.947438262628722	0.577580061269445	0.666265239052169	0.142687919676604
AEN	0	502	-0.361476020463082	control	0.0702135239869583	0.595336418647749	0.811088417621082	0.932196092808549	0.726158176374528	0.65422663236224
GSTT1	0	502	1.3248294598967	case	0.0692789725680013	0.752874120082542	0.710455692980488	0.106872780238886	0.334042554571979	0.218319594919908
CHEBI:16189	0	502	0.166602349417925	case	0.13600738862009	0.496722203825239	0.970245561677518	0.732149758734352	0.522772766352871	0.119131928791299
UBE2D3	0	502	1.06093347897172	case	0.788891319657009	0.865132654012061	0.998426789341871	0.970522786956106	0.273354365608348	0.0431371009641738
PDLIM1	0	502	-0.231066809386742	control	0.0923984579238296	0.0680276941294123	0.987454806749042	0.608885538697176	0.718379028435567	0.165558181078708
HEATR1	0	502	-0.324716900816514	control	0.237868792007306	0.968545940212993	0.150086578018891	0.719665612178919	0.778017556357603	0.511105903601362
GLT8D1	0	502	0.0398042357509567	case	0.243647912616785	0.0987563119710001	0.958478804453122	0.302752325729782	0.0810642195290494	0.867268018847985
ARIH1	0	502	-0.182881775574418	control	0.104822212658895	0.546977086455275	0.53045904923442	0.459022394078519	0.221580140407825	0.766260738181077
WDR72	0	502	2.45121344145042	case	0.858352760228758	0.402969908979534	0.0740865173899161	0.0480286131823641	0.203959494037159	0.134950924298905
AMD1	0	502	0.0397336614139792	case	0.698199766179566	0.107040155400183	0.311820903915726	0.385352105175205	0.624099305895655	0.0649206776199452
ATP2A3	0	502	0.337458201110794	case	0.733742133263281	0.724166170480622	0.895170779995606	0.361716380248139	0.725205115537093	0.6724449515439
HSPA12A	0	502	0.308465244682618	case	0.650530624454913	0.613682347960576	0.834768311582722	0.287584055249314	0.834364187698236	0.482206924740791
BZW2	0	502	-0.0221171609486999	control	0.516270565774129	0.782968192518063	0.00234875567974879	0.816712735890955	0.01889538192665	0.495417913107209
RRAS2	0	502	0.586970210950876	case	0.326388135088882	0.566620582441644	0.64020984616491	0.450528094868533	0.202117631572217	0.313483664719508
RPUSD2	0	502	0.423361855951898	case	0.661776196778501	0.811319158706923	0.803182575087435	0.806632520363243	0.469092961868098	0.3235009696048
PHF8	0	502	-0.547824073284779	control	0.117565484621756	0.57677586024099	0.245130755184197	0.790172935024334	0.378395181508715	0.909101313751816
CHEBI:15344	0	502	0.0766336135039771	case	0.147817414181606	0.944029193841664	0.0641222317658926	0.282957873186578	0.340393733719399	0.450336623974149
NEU2	0	502	0.310592735200915	case	0.019764663728817	0.871452148941678	0.263148319353776	0.0683092386250433	0.063851184823046	0.748635800290558
HPGDS	0	502	0.572224531137472	case	0.964291730299559	0.507602207944769	0.102720361262892	0.0549307282223953	0.761335934073557	0.18525332948793
TUBA3D	0	502	0.993513149513086	case	0.970372902013312	0.788823165012461	0.483719024833911	0.637522639339998	0.402662085784262	0.0849220204256829
NCAN	0	502	-0.221988274709915	control	0.12386050714682	0.4730306408997	0.41888446265122	0.4242855812171	0.674289716276666	0.207029203928117
RHOA	0	502	-0.167709319884778	control	0.46741002677446	0.828801698488441	0.381289008027337	0.905531348068602	0.551075659074815	0.558915662241761
GAB1	0	502	0.650576041608994	case	0.656694003304474	0.322481588061953	0.886765115012407	0.417320883626846	0.0514571665686354	0.661700436914934
FAS	0	502	0.204261029248374	case	0.290185566632867	0.976146535227356	0.420557514837392	0.154058327516862	0.30749593756604	0.939213156370957
S1PR4	0	502	-0.148214677054556	control	0.754536639716295	0.278211040263144	0.283847869017151	0.539999263770361	0.965444766947439	0.0402453742649577
BARD1	0	502	-0.665819486265915	control	0.558118051358972	0.0728308048124289	0.0481811440107028	0.937091367960309	0.931475149923169	0.163658499050043
CDK5	0	502	-0.0534308288217147	control	0.427792595548456	0.751223605872008	0.219165982554382	0.660955064915145	0.378026726540899	0.438123344172232
CHEBI:16450	0	502	-0.000326268471675717	control	0.2671940572742	0.831188620534169	0.23917601408698	0.394657441563815	0.617670191946775	0.325667604046026
DPP4	0	502	0.870997723737301	case	0.753736074133061	0.922338093331131	0.02925848703723	0.258990542158967	0.56253339120956	0.0899323623104628
SCO2	0	502	-0.225443048229679	control	0.898376325005631	0.327024293370015	0.702310918358637	0.847912159970545	0.830560709643071	0.81031963599662
RIN1	0	502	-0.3310430319277	control	0.728444033957786	0.804069262570712	0.00763555477239597	0.945056074939906	0.957698738551541	0.399558974701933
ARL6IP5	0	502	0.404561609547918	case	0.406830134654488	0.538250333300567	0.610920680279354	0.376999837283115	0.075505653290734	0.655314300069037
EDEM3	0	502	0.188912091354732	case	0.938315840253697	0.463294879079307	0.408089537451172	0.0672801845433559	0.888024396725501	0.566843498428166
HTRA1	0	502	0.773569886506039	case	0.255427454937803	0.82075025085467	0.248946674813356	0.181581768675897	0.562447291599302	0.00312186435870165
ERCC2	0	502	0.503762441592748	case	0.533163240608823	0.951906506191454	0.652459724145901	0.575747615215569	0.194355125458527	0.651351480966231
NDUFC1	0	502	0.865321992249467	case	0.95475487037637	0.076272889439772	0.320277088369962	0.185885031598486	0.221452790874618	0.317097344109857
MRPL15	0	502	-0.14491961125345	control	0.267747536440096	0.708671064187825	0.103672124495835	0.291448355951266	0.705763049479018	0.265933837214148
CHEBI:60119	0	502	-0.328070577592961	control	0.250084620589589	0.234926443836988	0.535564894512648	0.461664106934666	0.596761435885847	0.460448203298888
FANCA	0	502	-0.0417595057925171	control	0.927672720239348	0.398895557719012	0.164870242477034	0.346977441011452	0.586296073113408	0.623160939909453
ACP5	0	502	-0.415782757758155	control	0.0685823485554556	0.268124426906609	0.883438702353724	0.318165716539783	0.968494148140419	0.801853430705716
UBE3C	0	502	0.12200267770901	case	0.299400386560865	0.832513316595536	0.666457012048093	0.459914579612446	0.58174342527109	0.561164119281572
CHEBI:16108	0	502	5.75368807880954	case	0.591583534156367	0.995373810346204	0.847742491914359	0.235894920096525	0.0998002912774532	0.0248040903417872
C9orf78	0	502	0.635508539205788	case	0.203299145356336	0.64975098275464	0.762661063721127	0.0277520375895161	0.166602821775987	0.793540436257167
DDIT4	0	502	1.07698808117462	case	0.635883198886887	0.703952831044269	0.807013774619851	0.658453455956023	0.102093794787091	0.273088822573628
CHEBI:17761	0	502	1.0954836023997	case	0.798370257830259	0.932303197968757	0.632952443655251	0.158803562723388	0.146247104764678	0.8229113441199
GSG1L	0	502	-0.121603205324286	control	0.501701052364218	0.687652548069517	0.710427307863708	0.802662600545296	0.671564766879643	0.688554782752196
COL5A3	0	502	0.154626105427764	case	0.650812135949142	0.568353918669942	0.688663539117781	0.408579771834726	0.63985318181102	0.603902451528603
TNFRSF14	0	502	0.37815742390319	case	0.795954985556127	0.380847529289527	0.320947861137131	0.32739187888055	0.372435451684637	0.386950094136329
WDTC1	0	502	0.436338941367476	case	0.233373768071567	0.634579484810422	0.531648494500774	0.746014728567984	0.162872966132474	0.0655353381042242
APOBEC3C	0	502	-0.139239913864052	control	0.600838938434792	0.363228621093965	0.873193957609839	0.74635192034512	0.389518808304106	0.998593388275938
PLEKHF2	0	502	-0.64854426114984	control	0.112462378383286	0.407619444945905	0.0545396739097971	0.173954964110564	0.799976566417261	0.661043898011053
ZNF22	0	502	0.85511870649961	case	0.515765653195914	0.368699723575791	0.500400775515181	0.117544801822912	0.399793699859006	0.229172299721171
EXOC6B	0	502	0.702549072810951	case	0.837840690870234	0.468398760390358	0.432763214528361	0.174037524385108	0.755119084952242	0.0922545755501529
ITGA10	0	502	1.00110860201262	case	0.920790107998705	0.503413843283962	0.904282491633212	0.627409163987095	0.295210411660445	0.240978662136254
TMED9	0	502	-0.144904054055135	control	0.498227929455356	0.91053578239871	0.630183351426678	0.841890255550603	0.640005910590266	0.90256966246009
ERCC3	0	502	-0.0902110397406658	control	0.277611122264388	0.206431022073808	0.983036222076956	0.510082854851545	0.885117154387046	0.217347988702561
UBB	0	502	0.843805116050328	case	0.652519960748294	0.338603675277383	0.585200339522547	0.165763743909395	0.209643322721594	0.479522753134842
CHEBI:64694	0	502	0.108451918314127	case	0.917298803800668	0.574125621988357	0.840636517595249	0.71430528242953	0.480356487911089	0.909228263005315
PARP3	0	502	0.207428622345248	case	0.509839453514735	0.486932439429646	0.468813780579663	0.907037296307911	0.112987559416233	0.193782442199078
NIPSNAP1	0	502	1.23012138872691	case	0.974191483802598	0.262218985690441	0.545222329693841	0.218537741114588	0.132369640030042	0.447987606452409
ILVBL	0	502	-0.384338731301928	control	0.197278942097314	0.579593462953119	0.17910412094158	0.87096144790796	0.0640022573461611	0.617800086454913
PALM	0	502	0.834281396391323	case	0.111184983788934	0.878327698975432	0.634461696770441	0.211835943615888	0.0792973954603232	0.594213032930688
VAV2	0	502	-0.379541877156732	control	0.297354293368622	0.0609502223844922	0.96295877536838	0.83666494027777	0.626954163968362	0.665877218675335
CHEBI:16695	0	502	-0.108564890079223	control	0.396418535561727	0.440876468930202	0.534013751451731	0.859301689176415	0.411333966195378	0.267680191381798
CDC20B	0	502	-0.379110471452117	control	0.420755683348492	0.0842580013374562	0.479614252288398	0.523377472974036	0.63858968599787	0.42386718305213
UVRAG	0	502	-0.217914404026697	control	0.311475357650453	0.563237615425729	0.793666083025936	0.47736279426484	0.856556962747254	0.79932379675241
CHEBI:16284	0	502	-0.487244820898957	control	0.693843170932226	0.53931058029157	0.0927137188642948	0.889883132710091	0.76357503291757	0.932312830215984
AHCYL2	0	502	0.152071763953559	case	0.0918718332714995	0.768057900271301	0.880799542861342	0.0650762004173646	0.976160296189226	0.469719097366558
KDM4D	0	502	-0.59991628125032	control	0.402088619037046	0.233090272198938	0.00387353551348724	0.509456125157452	0.781537245089357	0.306303387408322
SMPD2	0	502	-0.301480869358963	control	0.295180804029962	0.587361742486469	0.511529092199426	0.620797947105788	0.935583203546324	0.439371832428688
NME6	0	502	-0.188609353877071	control	0.306496779026379	0.45897386682236	0.678463634320796	0.733567439827716	0.739152167184324	0.306860040681821
CHEBI:17361	0	502	1.01981516032021	case	0.105561130735275	0.860981521803687	0.565747646843948	0.22999623088413	0.253619767514479	0.275012973937648
DAZAP2	0	502	0.969749211767569	case	0.593827604564268	0.660836094448244	0.478458646745197	0.021871875699117	0.719250284659865	0.138747386182163
GANC	0	502	-0.0419693614444682	control	0.282727516244758	0.353879166108453	0.320512844148039	0.13898888969974	0.693512615600087	0.166547468691594
TXNL4A	0	502	-0.457972347180645	control	0.1552216209395	0.347186297893882	0.601579798458235	0.769507446909155	0.773318950848084	0.493947393301626
CHEBI:15538	0	502	-0.352654875762199	control	0.000658667586112327	0.253718102314479	0.913152742372502	0.969765180908154	0.747217085683957	0.0865835108558467
SLC12A9	0	502	0.175625860186251	case	0.283595417078381	0.952528145373397	0.68251781671711	0.386794416028229	0.318383666829911	0.926838908385081
MYL9	0	502	0.0867925325489725	case	0.5508108749796	0.298200989823935	0.946733471115376	0.993427789797032	0.51043095721181	0.148476249908329
DDX60	0	502	-0.104403347877062	control	0.870902191503684	0.158406077778295	0.0990890086376651	0.32639346768068	0.773066476433341	0.160479198406076
CHEBI:17369	0	502	-0.359403719172995	control	0.0422534253324928	0.361297056727092	0.511028924158354	0.137161036188198	0.572815526042185	0.717723587756788
FAM118B	0	502	-0.127647982965701	control	0.904721981466327	0.741629092882824	0.11012834018281	0.384753630015334	0.953850335084432	0.674894462408198
GOT1L1	0	502	0.264849421395719	case	0.130974086365166	0.705900010029432	0.545261877330557	0.562635832519233	0.171572304395605	0.358519543033036
CCL14	0	502	0.36277553309111	case	0.833728948123066	0.700892172871074	0.688785898972834	0.633835426779715	0.90723509510185	0.0904579037306417
LMX1B	0	502	-0.2672373009285	control	0.800468374899062	0.00622578741150148	0.147416988338171	0.541606384905119	0.752219422620808	0.00824804511109911
CHEBI:28061	0	502	1.12515185038779	case	0.917880091998639	0.374345601275841	0.77756103760802	0.314993424436676	0.286175231686453	0.372779031664365
DLD	0	502	-0.0871046624943127	control	0.137303658445877	0.901495619292659	0.39905123310678	0.15932672340166	0.627410342635826	0.788307138672737
LDLRAD1	0	502	0.619768660258725	case	0.504732317557449	0.318344828077252	0.898299948178677	0.152616233605404	0.46282792316263	0.447286056531946
CHEBI:34105	0	502	2.57659206233903	case	0.404958480117297	0.597082923214809	0.30704387392557	0.136950773617248	0.129439245288947	0.099624682921879
CHEBI:58592	0	502	-0.74217258455078	control	0.173572161534717	0.297795182472319	0.0610511462357189	0.709803116359699	0.549384662580998	0.805831138132599
METTL15	0	502	-0.560771563860969	control	0.575183612467853	0.125014381285728	0.219471144449904	0.464864466073703	0.96950932318167	0.659454985328742
CHEBI:44680	0	502	0.0690935175899701	case	0.606217932572783	0.388355668657057	0.0828329370324061	0.113271183329894	0.44214048973971	0.452364092600565
RRAS	0	502	0.0861950651181196	case	0.214445740415978	0.817687743973866	0.950395335131906	0.700878852298407	0.590963929826328	0.533362361213085
TXN	0	502	0.855967978607389	case	0.519932255056438	0.981175704243327	0.0163706608566853	0.179986137481548	0.110970247102797	0.526664736926102
PIAS3	0	502	0.203675211856124	case	0.989185809639387	0.861989835287155	0.114668433182841	0.803668080429507	0.199852291472223	0.62968105880478
COPS4	0	502	-0.557119158549841	control	0.489915162413395	0.083820882096006	0.0124099459694967	0.513956104801505	0.16296410308384	0.646564430916446
LECT1	0	502	0.60692031227834	case	0.694873211187083	0.337711990337124	0.216227329276232	0.548438361778913	0.0368774272976408	0.191830732290044
CA9	0	502	-0.486097045272803	control	0.411421827387765	0.236129166372143	0.011427528814081	0.207844759450221	0.272724663967449	0.801732062713705
STARD9	0	502	-0.178538124011491	control	0.0347767400997466	0.317805387932171	0.64244926558009	0.78458887459606	0.230133589900284	0.196570990132495
SLCO2B1	0	502	0.384118029432413	case	0.292831555968535	0.98444840547435	0.516990939531608	0.526489632720483	0.358544688773658	0.411293638131001
RPL30	0	502	0.695147758644514	case	0.801441737777535	0.548250891256417	0.245542144387298	0.571023363557369	0.134342698970895	0.235693361516778
CHEBI:37451	0	502	-0.238262337237003	control	0.346501990563077	0.749251259354427	0.193747340053374	0.42204075873948	0.998594597293282	0.272205438124067
LRRC40	0	502	-0.182819153660368	control	0.0833159448238722	0.841851734724089	0.0908705781480208	0.721156309917713	0.51352085473234	0.00866849408275416
ADAMTS1	0	502	-0.246769035313081	control	0.51110637094286	0.166889706987028	0.368441665384023	0.0731383111712196	0.38784630473503	0.928280818433486
EXOSC3	0	502	-0.0638933695874384	control	0.366833407852287	0.903097609289584	0.00779291063747434	0.594861918268641	0.249852757945931	0.52021949503067
CHEBI:78396	0	502	-0.14403978439801	control	0.739479504887487	0.105124127822219	0.602701319215812	0.861977364476974	0.364752426466412	0.464125608109992
CHEBI:15754	0	502	0.275122418156518	case	0.524740163941995	0.745093096440724	0.478854744051061	0.44880106057929	0.399057541172143	0.52352972891717
CHEBI:16692	0	502	-0.0384612037382185	control	0.804520877458731	0.729371937837905	0.308117688829788	0.65257739045701	0.926300759649667	0.336812107309553
ETFA	0	502	1.01429760157518	case	0.816911179049531	0.717469602110285	0.744444447627629	0.303473118594698	0.495472930639889	0.332378948126979
BRD2	0	502	-0.47288098977916	control	0.189471481685439	0.133431767732035	0.839349277568775	0.607439950952842	0.609187004749775	0.988287882218548
LY6G6C	0	502	0.0983416677273896	case	0.123693456864363	0.445788999516268	0.262431920229879	0.278902309933453	0.00480846355691233	0.473716902300036
GHRL	0	502	-0.13594639235439	control	0.820996478991022	0.50878723121457	0.514238061322073	0.799562340196158	0.587728764344903	0.746860937890996
OTP	0	502	-0.280099406127473	control	0.637897620011436	0.530490290818691	0.4467741275926	0.796169117931073	0.77746242251411	0.669958827683787
PAEP	0	502	-0.494342447916919	control	0.0161198018822152	0.85971704358549	0.341211145567738	0.954086903392649	0.657183183790527	0.795591999661478
MT-ND6	0	502	0.937703617185002	case	0.895954627639733	0.677724910719689	0.839141805139886	0.444338165332343	0.528314693572702	0.272543425036734
AIFM1	0	502	0.470540221498027	case	0.515375057119979	0.805838258794752	0.982492501505978	0.456882812653057	0.825773161442162	0.283915129328217
ATF7	0	502	-0.25324661665007	control	0.544521938346247	0.531242869458582	0.626464501073332	0.599817138290485	0.962433769377391	0.717255749860709
CHEBI:8555	0	502	0.300238024318668	case	0.606442208248527	0.955895838613192	0.181275170605328	0.842621831470619	0.313736456711858	0.184637117932269
HTR5A	0	502	-0.428317363024849	control	0.760436217840179	0.0666769445993232	0.123017016857453	0.0312004529517733	0.797085057474744	0.833703358649899
NAT8B	0	502	2.07864801437971	case	0.8553468718769	0.54151802744995	0.579968709639967	0.187270141616205	0.285175798017812	0.169665012879374
