name	weight	ranking	higherIn	case1	case2	case3	control1	control2	control3
HMBS	0	502	control	0.473617942098884	0.215176526117364	0.299965854261437	0.707282006505421	0.974829375111397	0.300402481923997
SGMS2	0	502	control	0.0834975617893309	0.339687805074701	0.104209253757311	0.0143854005690653	0.340101160883444	0.176114251657706
GNAI1	0	502	control	0.279828920000213	0.197862340505416	0.792575487554153	0.0746404415832269	0.616239065867128	0.860918796611026
USP48	0	502	control	0.877634138414522	0.394607218303451	0.253352341821251	0.92662060248374	0.521525804911955	0.270940465812086
HIST1H3F	0	502	control	0.469100520229019	0.584464840318106	0.070954585011654	0.0948933557867648	0.825291532919773	0.895947779622096
CHEBI:10735	0	502	control	0.746184939974845	0.714642867087912	0.0246814701289989	0.545998864026788	0.947639307901116	0.964168180246058
CHEBI:29176	0	502	control	0.487430654415445	0.285591705194893	0.856110833478116	0.630552939496556	0.553678828448656	0.501524068149432
NR1H2	0	502	control	0.0855522324090572	0.142765830129545	0.048784504036128	0.316477786767082	0.160421044946278	0.831849880664806
NODAL	0	502	control	0.861595759984367	0.383339931019849	0.289150493176199	0.673994922037838	0.185001205373067	0.791945012552107
ACTL8	0	502	control	0.93800200691963	0.0558483212688232	0.595128292529225	0.516332982266915	0.864628453057318	0.93802155723225
CHRM4	0	502	control	0.1396892785475	0.138216342567174	0.5364246089182	0.70702824985761	0.766645688295246	0.597248394550004
EPHB6	0	502	control	0.393900144851003	0.86306497872538	0.330873140619941	0.81361098330337	0.564353535554258	0.987951967656024
ETNK1	0	502	control	0.482230405436799	0.750245292973041	0.462606735967318	0.6663048930945	0.905048281577648	0.640152095210696
SLC43A3	0	502	control	0.0140930751890233	0.980997114259686	0.367823667799665	0.861071629859334	0.498388955348408	0.868950900520154
UGT2B10	0	502	control	0.622880344434795	0.233515805625746	0.679570619604256	0.761779254255429	0.529226950242885	0.600118369540063
PPM1G	0	502	control	0.231095363111135	0.096226761208291	0.567779031870686	0.875837576645011	0.909700719119941	0.999669379464957
DNM1	0	502	control	0.527433962776634	0.3845821992189	0.651776846130543	0.871235497380345	0.578598446989567	0.129176300403452
PLG	0	502	control	0.607415791144935	0.570255868872406	0.398458234911806	0.850223982229123	0.661394630545105	0.476879373687157
CHEBI:18372	0	502	control	0.433434840033058	0.492855181015119	0.0665876229516056	0.770206989138259	0.219767619845275	0.228123465100651
UPF2	0	502	control	0.244172893507025	0.400882866391995	0.411028487183606	0.875015350637667	0.602589738655931	0.181072044279788
CHEBI:89825	0	502	control	0.0101774555217771	0.260998008345242	0.780721030890361	0.646792215945972	0.197509715511001	0.325784840279706
RPL37A	0	502	control	0.0954465235496006	0.671151036378406	0.756580803862821	0.879751030938417	0.645580255723501	0.23055656089269
PPIF	0	502	control	0.0355905633801477	0.299174856434414	0.843270317045169	0.373637675523219	0.43731821030233	0.68676246918501
SETD9	0	502	control	0.246941365057497	0.001463175172423	0.978660928731569	0.168086658651728	0.737482414756424	0.572598535076368
TRMT11	0	502	control	0.00891505625333699	0.883788809402268	0.111359442553858	0.519724683593696	0.303279447163244	0.993762320965993
SLC2A3	0	502	control	0.140499436548767	0.301205586513473	0.492060650839531	0.713913685799429	0.83550753064121	0.558720660200442
CHEBI:15361	0	502	control	0.0953767860905247	0.460648193206215	0.0369662213086762	0.263687109426303	0.661339306433348	0.259876495471737
CHEBI:17614	0	502	control	0.35256010124864	0.28764751104173	0.974381323033703	0.916003507324704	0.895719918011541	0.832475026591379
PIP4K2C	0	502	control	0.585181638478593	0.582181335168515	0.14796483038576	0.0931750600170528	0.997898477049783	0.879842193769806
RMDN1	0	502	control	0.667681764184503	0.153068697443093	0.147894557371599	0.627697202078366	0.83435338138818	0.279632764390449
PSMD6	0	502	control	0.648027115055705	0.0730943061694905	0.704824099106688	0.192028022891077	0.791343687458312	0.84947600134364
CHEBI:78176	0	502	control	0.433369067338592	0.580564776830846	0.380993522402518	0.776964690064336	0.656612708164405	0.806716015291715
HRH3	0	502	control	0.139758759099258	0.287014752397109	0.0764114441659032	0.864500505417078	0.543673019266521	0.189125152331529
BEGAIN	0	502	control	0.751929507975084	0.361920084401165	0.410840343032633	0.333581611828889	0.386681329635985	0.978558955309026
ZMYM4	0	502	control	0.241786793587219	0.724824693820157	0.142990554089145	0.135413999328541	0.822232087530085	0.2537276599274
GPR146	0	502	control	0.0843704710451489	0.961745605325867	0.00471947787680982	0.252379511039797	0.987674556243708	0.497952947745918
WDR13	0	502	control	0.0314599355591159	0.206037376830358	0.67853246105249	0.0690098523576854	0.85292088665501	0.100983542995495
IRS4	0	502	control	0.54588620889083	0.602537261209494	0.0268603841526058	0.487183502440431	0.205316778886351	0.728327979461209
UBE2S	0	502	control	0.789620465123038	0.036759737425849	0.623922644020696	0.410644612260082	0.677499332357288	0.773890998889309
A4GNT	0	502	control	0.049564765578211	0.645072328435394	0.0350225850889124	0.0562895369863406	0.681843864737366	0.824396709548242
SF3B1	0	502	control	0.283198633840946	0.278969940402046	0.405474972293269	0.443509247434072	0.650759237451362	0.173061082408738
MACROD1	0	502	control	0.653456823979965	0.517860909872254	0.249668755283506	0.537812527177546	0.237341728511186	0.863643463462434
TRIM25	0	502	control	0.489655345328471	0.245666638599838	0.480896841642134	0.134060600345818	0.477403479181025	0.926054760985941
GPT	0	502	control	0.256109781061838	0.209915076762285	0.155198666268626	0.0613777678138677	0.775817420377806	0.828363667546585
PER3	0	502	control	0.0983373017446377	0.966801604367428	0.338074859029462	0.973823826601782	0.0874588502239265	0.589231590840864
CHEBI:29806	0	502	control	0.0276290081611751	0.165345766530944	0.0523663190627388	0.243683930209342	0.230878404239435	0.895502012450452
MYL5	0	502	control	0.120199512647135	0.251329283428934	0.289772416367565	0.857014692659853	0.5936470432608	0.560141090539235
PCK1	0	502	control	0.177794091822279	0.0401563845552436	0.376560426992884	0.89979833327036	0.0438175218533404	0.000695103972078281
POLR2L	0	502	control	0.034833820567729	0.633455035012366	0.43251156721242	0.679517492334616	0.840339421490275	0.43065286957651
KIF1BP	0	502	control	0.757838710385933	0.986098096222032	0.0845632009931329	0.704121891203037	0.625029679129942	0.875233039277568
ZNF415	0	502	control	0.342870514996848	0.75708394155577	0.506787379534883	0.364272297195358	0.904691235804131	0.33990679000736
SEMA3B	0	502	control	0.216471396182541	0.158913526072725	0.836005824603354	0.444624971046257	0.897153533637285	0.727819490287377
CHEBI:18009	0	502	control	0.278838904787457	0.116287532246184	0.435165232964158	0.920584670910461	0.618855356023971	0.139659015042569
MED17	0	502	control	0.42100578136828	0.635186379463005	0.600481203671839	0.914142330394849	0.375497531631136	0.817546704707282
MAFB	0	502	control	0.0240273250067485	0.908439456239631	0.107758578775102	0.993037174325257	0.810526689988458	0.66551521926226
CRY2	0	502	control	0.491145804011365	0.0350160215102984	0.899981434728875	0.0964336228904868	0.72324819510584	0.935813288497315
ANXA10	0	502	control	0.278267020151879	0.0397496941127982	0.550464991190469	0.313147493421857	0.674674046120504	0.42648111768064
GMPR2	0	502	control	0.339757164151065	0.988567891226263	0.427356686821267	0.785375111038118	0.913981417236972	0.605160035122139
CHEBI:17173	0	502	control	0.287349609515076	0.686181598460337	0.152380830362768	0.602400257965727	0.82096089736944	0.969584427590807
CCDC86	0	502	control	0.170903235249478	0.376689192738032	0.247546002513464	0.465908353449366	0.548724636499035	0.364650952267355
CHEBI:16978	0	502	control	0.203676437129015	0.048874796779512	0.354651134298573	0.295008954572581	0.514758291470818	0.885715838134897
CHEBI:53487	0	502	control	0.433295265575696	0.458890825812503	0.734092093476126	0.109839680140689	0.935012245967505	0.90708206682137
HSD17B2	0	502	control	0.175239442394595	0.58229480895525	0.406432206360085	0.83208796140696	0.973413085109433	0.492884587443052
NR1D2	0	502	control	0.19320231176039	0.339089801284837	0.604178745602068	0.971592754167428	0.372526390066493	0.207139650632745
HOMER3	0	502	control	0.269010607873387	0.39919340390056	0.127466836015375	0.706077628393318	0.783247900846885	0.170208936858787
CCL13	0	502	control	0.944783991754306	0.226045437313252	0.310469355507002	0.616295123827849	0.959152205838633	0.961439610517837
TSHB	0	502	control	0.714471635748948	0.361006696151087	0.57857446388477	0.669364170554407	0.930232869221638	0.783657434008827
MKL2	0	502	control	0.0596416235853658	0.723595912269745	0.358306919554313	0.531691536998367	0.593670477334659	0.820575982939573
EHD4	0	502	control	0.268712345242794	0.382995824300504	0.259989116322472	0.522221302087482	0.0971750120720246	0.437390204257175
AZU1	0	502	control	0.475354299957795	0.880456926829212	0.562527153389906	0.413416552284401	0.757631721044845	0.996031119442512
CEL	0	502	control	0.416934754931422	0.0812527753704966	0.0923965953476921	0.983921784285924	0.599459320988681	0.0335164097792511
MAP3K13	0	502	control	0.213270389075209	0.128265055730776	0.942937880219704	0.39654288589012	0.713714360951096	0.479596154427735
KATNAL2	0	502	control	0.382937989134143	0.252911159241006	0.0965942366019155	0.791320582163363	0.724502413091687	0.888842341112199
PCDHA11	0	502	control	0.333372686843787	0.121353654736966	0.0113411405597612	0.901802906347484	0.843615848232873	0.170392500862118
SCHIP1	0	502	control	0.846303637783572	0.382040915068017	0.385145350705933	0.886961614706448	0.706963278762882	0.0818409262479641
STIM2	0	502	control	0.408063494401911	0.791539262851844	0.64930204945739	0.657431673442441	0.791173907397134	0.852908745231369
SBDS	0	502	control	0.826306720846432	0.680236385926769	0.575685981383182	0.473948624996901	0.913675141954088	0.958110618863192
H2AFB2	0	502	control	0.523947649263609	0.642889807506085	0.278204003887099	0.950924881573767	0.287909274145398	0.534722618542974
CHEBI:16313	0	502	control	0.925436889631448	0.214081451540123	0.839836422799811	0.882626123493787	0.266864860260348	0.905980449711056
DMXL1	0	502	control	0.739021861521925	0.617270805784742	0.426834956239074	0.437438546090718	0.890178179046525	0.476648620409696
CDCA5	0	502	control	0.567430056171921	0.67519114584572	0.631622378349663	0.834956800914038	0.366101189573211	0.889671251769614
STXBP5L	0	502	control	0.824499419818922	0.346309504003818	0.27018546361456	0.367639299837922	0.946327569769858	0.128724832540048
CHEBI:59092	0	502	control	0.959609278997884	0.364401368261552	0.400800736172277	0.794839466004007	0.65083531459943	0.740640204617028
CHEBI:58228	0	502	control	0.646346065444023	0.171481076831545	0.554254592413654	0.0993087162421777	0.982214568873265	0.391020205236447
FSCN1	0	502	control	0.476574680880329	0.492666912300111	0.090384122028611	0.00147392291052195	0.828742594901994	0.601848346624112
ADCY4	0	502	control	0.0148538557678735	0.775061199974026	0.0326154493029029	0.0484545523824337	0.590778536105395	0.387670982908419
INADL	0	502	control	0.471567876529848	0.844833449014199	0.0372622794740213	0.789846368465099	0.564458151981422	0.689570563501308
TNIK	0	502	control	0.253749206918446	0.546312979252437	0.625020001836008	0.96694910442555	0.623439835644007	0.613983836213877
HPS5	0	502	control	0.132614726848363	0.636576573431727	0.567597286185841	0.208804360594363	0.953858319757518	0.900597744618627
ECT2	0	502	control	0.833348647034423	0.169839250866394	0.88058146103171	0.998163526074098	0.496963455325755	0.810129509832692
FOXI2	0	502	control	0.203715434293916	0.178699029167114	0.235121635040512	0.131865336731198	0.762404727340236	0.702409051954609
PLCB1	0	502	control	0.544417699248773	0.243504367623195	0.244864622347078	0.954676584902944	0.179877258121768	0.878504857620729
BUB1B	0	502	control	0.121000086169667	0.199134375117022	0.304524481208468	0.186238205758118	0.914424854263935	0.661080239559753
TUBB4B	0	502	control	0.0769790849348919	0.858297392360323	0.39079533840462	0.65922705422111	0.225746256720798	0.957315411567651
CHEBI:16199	0	502	control	0.835027465734663	0.961663080193266	0.157113287977468	0.985179800828888	0.871344882700827	0.155455797421629
NAT8	0	502	control	0.502746263849999	0.176661204694203	0.0858689331204349	0.706734886141076	0.905282667459542	0.0297521187908203
FRYL	0	502	control	0.125439959999655	0.513679060375601	0.53117957278844	0.94741137440689	0.471062246494722	0.866706271697933
SMARCA4	0	502	control	0.132285325427939	0.548471915929806	0.888566522140567	0.382277348843862	0.910464018771302	0.894414243427353
ZNHIT1	0	502	control	0.870475365141086	0.165277442620174	0.263666008189626	0.692908554948395	0.327979774810905	0.49719038432326
PDXDC1	0	502	control	0.602950181301887	0.493893038532447	0.23478552530433	0.602071312401121	0.691103543176427	0.209287003220931
ING5	0	502	control	0.864802580056935	0.198807159832174	0.495540029725937	0.591834205678923	0.512346849920018	0.69971610349797
CHEBI:16650	0	502	control	0.0581094582239756	0.623168912334087	0.152366366412905	0.376179807647948	0.33181367758602	0.460747231191468
TUBB3	0	502	control	0.457753885102086	0.0263153936543578	0.230768155809496	0.850649199595792	0.336112447449826	0.170593046636282
CHEBI:58469	0	502	control	0.722209644099518	0.318790961250692	0.657953957084698	0.225735190784356	0.953345604983632	0.794371448631307
CDC45	0	502	control	0.33899915159608	0.53299953441055	0.562948381240076	0.796958284325984	0.750505410107031	0.888499638996542
CHEBI:18047	0	502	control	0.401219856926313	0.326773737487972	0.291828737648848	0.996881006288545	0.333924229403516	0.142514517556934
SLC25A24	0	502	control	0.526979752194827	0.60219044061065	0.622304984715124	0.281310820370757	0.632832748728656	0.939671596272712
CHEBI:28862	0	502	control	0.778360658313311	0.134920636585675	0.280731034080199	0.664642067152854	0.576499797766923	0.438805016030051
F2RL3	0	502	control	0.278784528621045	0.640558837291562	0.362205713414129	0.498269902274275	0.615848229131544	0.234515506923353
SLC27A1	0	502	control	0.864672546383037	0.675330331309865	0.135487151301981	0.953181675899852	0.838270697505464	0.694164365209663
TRIM8	0	502	control	0.708908978901821	0.329975281417833	0.129013043122745	0.624530132995142	0.827956080955766	0.951887882170099
AMZ2	0	502	control	0.0652398048396921	0.22218792998221	0.51500461293742	0.0746799268927503	0.615694400284643	0.649372159529437
PIN1	0	502	control	0.00433507260879828	0.0637386974643527	0.976793357833632	0.234739808545134	0.669963217389328	0.230147442427046
MATR3	0	502	control	0.828095603149386	0.425483118086481	0.12546035664003	0.345897380916814	0.347396597850599	0.804889673779446
ZFYVE19	0	502	control	0.507435377303176	0.404338152089687	0.752243051246404	0.848490359055661	0.669495603356068	0.502785045522651
POLG	0	502	control	0.22663971764437	0.111922643905894	0.781430326910244	0.157864376280118	0.680427967038852	0.709033583511777
SLC39A5	0	502	control	0.534831709596897	0.424310773237634	0.190882666758224	0.508659269642265	0.393773066700295	0.555263985885739
RAX2	0	502	control	0.0849707455669264	0.219900778839496	0.325285488719696	0.635454324849744	0.724520306856971	0.589102379922289
CHRM5	0	502	control	0.068339468134002	0.354081077910303	0.13470202862637	0.843940575853591	0.819305359946909	0.674242070575373
CHEBI:57795	0	502	control	0.409816499150502	0.266241879188127	0.450517462084021	0.782269211946215	0.926471637376764	0.588013412658126
PDIA2	0	502	control	0.123381382309381	0.291498033965174	0.572274930178577	0.264566354354165	0.514119991814143	0.533702257256621
LARP6	0	502	control	0.120178119552528	0.243640193394703	0.925704392028016	0.326678616614663	0.410392575176234	0.764897800510776
NFIL3	0	502	control	0.0765928348764171	0.118975382673679	0.334904579377686	0.0685066859472768	0.588625421185045	0.453946488913241
CHN1	0	502	control	0.571357212390758	0.60725738588404	0.0281335680082572	0.843480345277107	0.384047546003501	0.354070510682812
GDA	0	502	control	0.141336028336665	0.395804328828332	0.917423748447434	0.464093622980913	0.803237639785716	0.685202743605319
SIRT7	0	502	control	0.0681344572325885	0.0849047507770724	0.256691670901158	0.0305547757004935	0.350272034640837	0.319493640474063
PAXBP1	0	502	control	0.307986028182987	0.248798897538397	0.920042790118182	0.557864961322982	0.951096662625773	0.660821562164636
AOC2	0	502	control	0.671163971711563	0.226653137461408	0.300063440036683	0.638782129306526	0.132983376216182	0.58706822058993
BBS4	0	502	control	0.531048838345102	0.754152585217827	0.767398734960137	0.709900447291196	0.706081441736291	0.836950030872697
NCOA2	0	502	control	0.487999358505228	0.630572791703042	0.44788964358771	0.608064919326455	0.651696841769168	0.337496725855252
C7orf26	0	502	control	0.389281682796525	0.60045561253082	0.53144924135958	0.854725146948443	0.62561362265368	0.14156748123215
MED20	0	502	control	0.240423553971239	0.570836633882231	0.0140960041826924	0.399618961028858	0.797923826673112	0.930628822268718
CHEBI:80611	0	502	control	0.684908494629146	0.335419921247063	0.470371335231002	0.325417485398251	0.986210699083828	0.63644376192001
XIAP	0	502	control	0.584102849858033	0.678778341671463	0.294772970267685	0.630224055538105	0.581012918730146	0.363179771180166
PARVB	0	502	control	0.402951577571241	0.212759010103203	0.9503684015149	0.664442080806904	0.601375338264139	0.541884227343648
TCHP	0	502	control	0.510040337757567	0.0816233750456651	0.694286247565555	0.992096336616896	0.25251840447237	0.222141917491138
S1PR1	0	502	control	0.495644219085048	0.274479407885599	0.206806527020916	0.944361262162069	0.654341659587006	0.905487329016586
CHEBI:17688	0	502	control	0.179369095283976	0.161020904584738	0.189153933851989	0.257696302203106	0.379123730790155	0.288928404611631
BAG3	0	502	control	0.109361209717788	0.432376826943672	0.153639830892556	0.427047957707649	0.768907412838519	0.124354043910244
CHEBI:17665	0	502	control	0.876351003922501	0.375332280929957	0.00908489849181371	0.899521394889066	0.649272738826965	0.38751186915977
DCLRE1B	0	502	control	0.999792564444752	0.480372228085867	0.596451741972037	0.218225616992869	0.922183822379736	0.978609763754846
CHEBI:2719	0	502	control	0.0368775222838726	0.777146440140074	0.918923432010552	0.43398137803461	0.8134391296668	0.592342563565038
MED16	0	502	control	0.544682442007247	0.383943862389807	0.733574443373122	0.784822423174501	0.787635595388448	0.571356443653253
CHEBI:57604	0	502	control	0.987538736827997	0.517254402550923	0.116760751041515	0.916212078117228	0.657703905050132	0.733012505524816
DNAJA3	0	502	control	0.337844565256492	0.0826929319308535	0.337143314113377	0.893452421083844	0.763906381329514	0.8300114375863
C17orf53	0	502	control	0.720723427847251	0.465403416570693	0.584324980436338	0.653085541752716	0.841915497973284	0.971035485409373
CA2	0	502	control	0.0136555666633351	0.0219298228079787	0.468952104955939	0.0402780766775586	0.746948593323088	0.422483055378165
POLR1E	0	502	control	0.374060192775824	0.808280550035548	0.0872650344600689	0.504715963554567	0.944523465722156	0.0539048468490123
TRIM21	0	502	control	0.922685220392168	0.179209500791232	0.828717426160072	0.894453465413225	0.919714225946387	0.787036774387481
TANGO2	0	502	control	0.473886869752125	0.181603467162106	0.267325055095755	0.292051877858027	0.509767188085986	0.508819384742858
NEK6	0	502	control	0.308971081219392	0.213763519227956	0.183774202665835	0.200948357365792	0.522451914333082	0.309190867175215
PFKM	0	502	control	0.950837558840908	0.298104859773207	0.299940922944898	0.380306063271272	0.61739194496612	0.747135972885189
MMP17	0	502	control	0.513563103542578	0.501150094646019	0.236489187115421	0.268385974964346	0.730992025590584	0.883354376608119
SORL1	0	502	control	0.455843702065251	0.0578529030879383	0.705379279645915	0.804567309882283	0.49278652681837	0.796014568867704
CHEBI:16708	0	502	control	0.426040880892099	0.436751928242895	0.180548253665843	0.10397125852275	0.229924038235982	0.804783828780175
PRDM16	0	502	control	0.193249480429275	0.565067159777179	0.296171823286006	0.648590264415262	0.551638107123105	0.402505130841642
GCLC	0	502	control	0.832754245970334	0.823816567226359	0.462781888284344	0.474654623354786	0.743685672036025	0.965191642894027
CHEBI:37296	0	502	control	0.82908073749933	0.00212202483321056	0.00100887850701248	0.599106918365426	0.128972372590063	0.636372354340482
ELAVL1	0	502	control	0.213284894015896	0.75130416218815	0.514951805346954	0.579859263775277	0.449965831563606	0.538409743181206
FAM189A2	0	502	control	0.58782062632273	0.138864837140935	0.522068881119071	0.84219815234061	0.240282116532755	0.741670446331037
LCE1D	0	502	control	0.142763225348141	0.349319542642626	0.102918579221459	0.556896988122294	0.263263485549617	0.739720607113103
ARFGEF2	0	502	control	0.0522235278251505	0.151340560497478	0.996880488188375	0.839882989981967	0.891582571758429	0.44479460682372
XBP1	0	502	control	0.683307915305935	0.496720678257924	0.358968819374506	0.204952273668009	0.586139828756669	0.850409858251714
PKP2	0	502	control	0.608559478411928	0.80865225291219	0.625242598780211	0.621254886812813	0.938674617699067	0.494534859776397
NEK9	0	502	control	0.219655934781161	0.632868793441147	0.393366521225294	0.174020887296907	0.61807987726774	0.948157534812833
CCDC59	0	502	control	0.406279942301345	0.688401497692848	0.00766244550040407	0.289539818779723	0.250719039558465	0.797788189494096
ABHD16B	0	502	control	0.127579062038263	0.859845708085369	0.246778920321399	0.9520913717603	0.442645614818116	0.127723467094002
EFCAB14	0	502	control	0.169198331655614	0.626955379414573	0.0453952746616395	0.749009335045582	0.691506135803519	0.534120398947354
MLST8	0	502	control	0.000999418116753414	0.180591372909388	0.84172974476101	0.756727389482938	0.759439458112306	0.0566966899581766
OAZ3	0	502	control	0.418162471197123	0.573306546332578	0.048249917605632	0.542089075444797	0.399421186724809	0.468574998383849
HELZ2	0	502	control	0.488485678876445	0.163566156384053	0.316320497497147	0.282062872879027	0.567413399000053	0.982687802974098
MAN2B1	0	502	control	0.666838577223759	0.0773427851333207	0.972400059712246	0.286318217824419	0.94352861041327	0.870900718064827
CCKBR	0	502	control	0.0179203690512555	0.338534650141676	0.586464080739028	0.963134410230015	0.512806644659089	0.496210565449876
CHEBI:15713	0	502	control	0.0309145386684058	0.530778140974806	0.664615020149917	0.434041294551689	0.689420829610687	0.756261475709856
CHEBI:17138	0	502	control	0.493881843753437	0.227310331642288	0.938779800520264	0.142211972469126	0.707872749897411	0.950353490513984
TMEM91	0	502	control	0.24287616629311	0.14863255320485	0.398440118410103	0.793560626787436	0.778967448467013	0.186054610125211
SGPL1	0	502	control	0.628973104075631	0.229306251465772	0.13287394477806	0.540375734165828	0.878731309131335	0.0440662224101041
VASN	0	502	control	0.00223819856083329	0.182228015272702	0.439203747941782	0.817863312231253	0.392949270164128	0.279558831325007
HTR1A	0	502	control	0.379723939726934	0.16635250773645	0.547642742273276	0.708416645332428	0.242635507549908	0.170469620820808
CHEBI:17862	0	502	control	0.680351665064685	0.202747397742598	0.39827199452513	0.145945980419716	0.904771010998606	0.902417928326231
SLC30A6	0	502	control	0.631954710702334	0.0159083388094849	0.522350346054575	0.246701081135556	0.853055727233087	0.100158516082145
VPS13D	0	502	control	0.571413071603897	0.0256922853702279	0.0886789345424768	0.235056835045954	0.633021630675909	0.468432429034969
CHEBI:15611	0	502	control	0.849682018905517	0.297595676758473	0.447559022780024	0.951606626170317	0.920033538805044	0.683078528747416
DDX58	0	502	control	0.0839862957561888	0.660719557448035	0.0922294963888484	0.757311083635501	0.625985120212825	0.191281449822153
DHRS9	0	502	control	0.0844231038780854	0.107935253017744	0.970455087271826	0.61718255947227	0.646078397864106	0.419826916666033
TEFM	0	502	control	0.531253963741857	0.178899228022263	0.597006665267872	0.355519453713233	0.433691632243578	0.737479419477784
LLGL1	0	502	control	0.738823241921064	0.04946852253195	0.0702951614777546	0.068488286374946	0.236150966651974	0.955726012542669
CHCHD7	0	502	control	0.141662980302459	0.0712848819635339	0.300041215108974	0.867161871778362	0.97178279590953	0.307906461330165
RSAD2	0	502	control	0.587403400124094	0.00439261258217538	0.132010874408976	0.2816958807944	0.0198219171909205	0.633546405117132
CLPTM1	0	502	control	0.145805695219521	0.542607464059079	0.158179630334593	0.613877842567314	0.570472591978458	0.565251059045207
HCN1	0	502	control	0.16293957144067	0.845350562277612	0.0864816970794666	0.959986227572448	0.190658434187946	0.462200272029309
CHEBI:84644	0	502	control	0.783101883684631	0.117489380198907	0.651401064738548	0.868968871664997	0.627936197397814	0.115936884070751
UTP20	0	502	control	0.466219284982742	0.168831763959386	0.284510688567093	0.0213981169649879	0.292043134550917	0.946523443660567
HTR2A	0	502	control	0.248770662888077	0.169484428844022	0.938169403753504	0.736009366155118	0.721280345216873	0.310935159548769
EIF2AK2	0	502	control	0.885220040994411	0.382569460225602	0.00735569277648584	0.718280463661178	0.429676950914959	0.357573339280257
UBR3	0	502	control	0.794589424165852	0.271452923967019	0.106421106692614	0.449426591726197	0.0797228712324417	0.648829071056901
ADAMTS9	0	502	control	0.925809807166877	0.867883142835154	0.106794413254953	0.659616768761805	0.572144113781267	0.845977228606973
CHEBI:5445	0	502	control	0.178839950775878	0.74150245721089	0.3671090438542	0.753208345950567	0.831772314298265	0.101353212019747
CHEBI:63984	0	502	control	0.517541148236465	0.447872730127646	0.239607700586711	0.804739013812769	0.347367804853563	0.58830183432178
SNAP23	0	502	control	0.663968253838808	0.174117873471634	0.387064314143913	0.567350498584087	0.590942358853515	0.454599829876523
FAM83C	0	502	control	0.389192822992613	0.244596283964325	0.421038370433554	0.0761166268515728	0.376993696231509	0.966702005063991
TNFRSF10B	0	502	control	0.0535978153165582	0.0802809517729943	0.826101948913986	0.988430867357282	0.0398697134798933	0.838161131726778
MYH3	0	502	control	0.527024952677366	0.360467620079557	0.182192247374924	0.251095440428348	0.564816498716393	0.395136016606464
CHEBI:17821	0	502	control	0.380142990241005	0.214609706276641	0.610350262112943	0.300656948802795	0.872281243332778	0.0848827780712836
PTN	0	502	control	0.24409591557169	0.654688314176377	0.111617712753208	0.527901300708439	0.338257942897051	0.871681976441323
CHEBI:15978	0	502	control	0.884422659093575	0.0261464480617988	0.0958237324700979	0.25602233376832	0.974030463434996	0.20690707709101
MPHOSPH10	0	502	control	0.378148438082143	0.922563045272989	0.812232610355035	0.947512642788601	0.988620997542051	0.18795219943332
SERTAD3	0	502	control	0.248919610995933	0.492313130975707	0.81457817403632	0.919280969984633	0.157717674744754	0.667836576742059
HIST1H2BD	0	502	control	0.620278122151001	0.832707574402226	0.0706876763586191	0.523551091500771	0.755891184137008	0.641466662312382
PRKAG3	0	502	control	0.383913512660615	0.522314781683827	0.0404916156591709	0.855835900703399	0.25944456659852	0.124877044414676
PCDH11X	0	502	control	0.260205602313722	0.397357100825043	0.424522762856597	0.724406283688824	0.345794513857056	0.67402717520716
CHEBI:73024	0	502	control	0.461121079779699	0.604478457779412	0.208905741989429	0.370475519779316	0.132222804167349	0.828819691141441
HK2	0	502	control	0.0909616879242212	0.944908646327276	0.116332096224402	0.862272004954744	0.388062654293169	0.178100354657261
DDX47	0	502	control	0.564268825273198	0.49044221513849	0.646220067892793	0.684762628110137	0.840621010357475	0.949240627233084
ZNF362	0	502	control	0.187382889148607	0.437946559772269	0.108411089785024	0.634197879289704	0.213266302910019	0.199622848941959
ACTN1	0	502	control	0.314783504755494	0.442904067510999	0.606355720132135	0.876145347529076	0.375258555862433	0.300626578445116
SLC38A10	0	502	control	0.726741468842694	0.0530000525100436	0.816695272780671	0.42042870124015	0.984862842316508	0.274470822730138
INPP1	0	502	control	0.801172362362499	0.719801554892191	0.214237510073561	0.899534076872039	0.220450353873685	0.832304454369848
PCDHA4	0	502	control	0.0915581428748301	0.811020215616459	0.194441094252232	0.365236483082946	0.802415693517919	0.750089983488543
MRPL20	0	502	control	0.31607120088596	0.0127555628361417	0.260548081851841	0.0873355239070054	0.591480867588899	0.808695512737925
NOMO1	0	502	control	0.0774874815154217	0.377159253042995	0.0848224596308363	0.539010349313424	0.226747759363656	0.0471459553099438
MAP4K4	0	502	control	0.850614066003707	0.167811688977599	0.298132851184017	0.428449936007297	0.683843687213689	0.666181478102293
CYR61	0	502	control	0.370485792654012	0.10166243492783	0.470518192745995	0.558875876956837	0.748918543809053	0.802996379286108
PRPF40A	0	502	control	0.622391433081251	0.0392677458897454	0.269467553234544	0.225850688199737	0.998143207374415	0.358438905820941
PLIN5	0	502	control	0.990511215150315	0.360928020047589	0.0212996241096677	0.0591533040753343	0.696387052982075	0.710914900034793
GLUL	0	502	control	0.398005186420214	0.0679473020936823	0.798170184137338	0.779476506848221	0.245872172228089	0.869693032693991
LY96	0	502	control	0.69656868951164	0.207911996415632	0.324165238549624	0.335478586307353	0.934657551550311	0.738835655794053
SPDYC	0	502	control	0.0646407594535227	0.0396038467757357	0.669044416639185	0.61956861250297	0.479784218135594	0.103230132429703
EPM2AIP1	0	502	control	0.747661582378364	0.469359313223853	0.29629386335108	0.992885717464124	0.882527743636948	0.971433214284749
