name	weight	ranking	higherIn	case1	case2	case3	control1	control2	control3
NEO1	0	502	case	0.0303890236611514	0.12262390155605	0.933059861765135	0.190436103187897	0.535761698075949	0.172080873523429
SEC14L3	0	502	case	0.753200532708854	0.123793528327212	0.602871560972297	0.025673208318273	0.990832978041241	0.0042964132012645
COLQ	0	502	case	0.700042669529619	0.284458991295818	0.377492173215029	0.0568149604955239	0.0281780829153787	0.652496830492259
PTAFR	0	502	case	0.214512246163991	0.735732806826117	0.664931441200008	0.142935580292919	0.709532015618129	0.369689625970097
NMRK1	0	502	case	0.679904685523419	0.411308102983038	0.792190264444163	0.17141873755445	0.905157017594289	0.376099195620655
LYZ	0	502	case	0.850678902590103	0.935114116049739	0.6926588643338	0.0295152077239043	0.119169322975101	0.516123848264546
STX17	0	502	case	0.901773664047563	0.0522113801305755	0.958713595889891	0.678442770367227	0.440900790942236	0.478321805972902
AAK1	0	502	case	0.419517704013185	0.571186102238472	0.711832456405164	0.114788969165259	0.87576021747857	0.00624688582989652
GADD45A	0	502	case	0.358128352789036	0.747669975681756	0.166906592124375	0.236063923996315	0.864951642952837	0.171435895803303
ESF1	0	502	case	0.488987517379486	0.320243558104215	0.442777173122209	0.289080602151233	0.355150575228126	0.303557434684266
PRKD1	0	502	case	0.929169268992396	0.221652754475949	0.929967171592209	0.3237061227164	0.864549250021238	0.58089334220114
CHEBI:8744	0	502	case	0.466756814210436	0.939273742656297	0.529330969397888	0.801110098991791	0.0209917345100399	0.701207183127599
PTPN4	0	502	case	0.254007850556945	0.482305289358003	0.626474423948033	0.299633699216943	0.0768202549829806	0.804664425130936
AKAP2	0	502	case	0.702530011252343	0.221057099703633	0.923197523158096	0.552770830568696	0.149193663545822	0.117720955924319
GHDC	0	502	case	0.856251116146682	0.819508874942269	0.312475998842778	0.773624822489763	0.327245076240868	0.70212878991997
COL16A1	0	502	case	0.373578782679898	0.195695731019737	0.890687873398548	0.138167156355332	0.173619050225113	0.0382666254153522
CHEBI:17319	0	502	case	0.218994117711834	0.684300146224145	0.805823509416861	0.189413374222062	0.875600480808911	0.3306816983353
PIK3CB	0	502	case	0.5222324430255	0.656846481247616	0.326438909311377	0.0289743825154317	0.757155472370129	0.642833401655145
CHEBI:29750	0	502	case	0.433422713487762	0.990381201487953	0.549879145125724	0.127387192476748	0.229625714585824	0.217403927613111
STUB1	0	502	case	0.741303988298553	0.0336917931210119	0.388784334890571	0.133735686293017	0.358943619285115	0.0769098078480039
PPP4R3A	0	502	case	0.847333436397182	0.489983672806254	0.676120081005331	0.935259793027556	0.267443111282436	0.206758961862981
CHEBI:17150	0	502	case	0.679880234557907	0.583504470467278	0.828396948330795	0.273230055155759	0.337302762280291	0.983253339051778
BLOC1S3	0	502	case	0.858402188578687	0.660154629977784	0.279227334556401	0.638150501471665	0.451559652004615	0.247978552543921
NR2F1	0	502	case	0.607339921764212	0.556830534131996	0.216056596066409	0.367073238198904	0.0290355097235441	0.712831054074753
IMPDH1	0	502	case	0.543044983654388	0.712025249134944	0.0340621281717747	0.236201904992405	0.637101872656819	0.259869027399158
ESR2	0	502	case	0.162324692032503	0.487910625260071	0.436551897742306	0.187318238113239	0.0594587869745378	0.114686005971122
MTDH	0	502	case	0.00565306812684552	0.617600645905979	0.936863710408633	0.54564926492706	0.169196114038212	0.549669496591051
MUC13	0	502	case	0.771485147165409	0.213777574762031	0.262088962808782	0.255116455050383	0.684679742407259	0.218901765834715
NOL4L	0	502	case	0.76478755625534	0.645658662061356	0.569745499842289	0.305823607807962	0.554567312566934	0.312175584209972
MPP3	0	502	case	0.421069352361882	0.380642291284627	0.359553044905957	0.0155486185338325	0.00603583365666827	0.973133082827508
CHEBI:28858	0	502	case	0.72861066056631	0.241285612653001	0.258982420521299	0.00794029708478894	0.0745336154710834	0.0103336015361754
MAN2A2	0	502	case	0.253064287751413	0.52292776215755	0.246471604097961	0.35929113517307	0.370394379387662	0.155206837637815
FKBP6	0	502	case	0.917056748285585	0.413237746494176	0.660732144629048	0.114059615278847	0.824557518411133	0.994082540226609
NCK1	0	502	case	0.887030732228013	0.858553617120829	0.659496247567225	0.416421383244014	0.817516082947517	0.545218287587308
NCF4	0	502	case	0.737072654586589	0.615392848945124	0.391118812134764	0.149395908274354	0.00498320514324968	0.103061071907459
ELP3	0	502	case	0.696714852649722	0.779489501843974	0.0335052596625038	0.434676522661601	0.166226783877916	0.823562689525412
SARS	0	502	case	0.776992905706029	0.954847311419425	0.406015402500669	0.0590388082425261	0.365938838897355	0.427175730436468
RPTOR	0	502	case	0.501903419153744	0.919603246226261	0.716307636801179	0.381030056945427	0.718210476449713	0.920344682595652
CHEBI:34374	0	502	case	0.425496828002627	0.384815703553521	0.921336414781853	0.722369468378458	0.159423636777771	0.528012158818769
MARK1	0	502	case	0.611237130774301	0.162643016406274	0.984015743254487	0.0951192289399846	0.278771470720201	0.870834639780891
KRT10	0	502	case	0.855771891361736	0.796751419775717	0.983420872823396	0.66719039744132	0.644938447686513	0.352810810608377
IFNAR1	0	502	case	0.670797108980223	0.113817179634133	0.896306092986061	0.296400554372516	0.287204149170803	0.400152411523643
SLC1A1	0	502	case	0.523592044711161	0.158824298675419	0.865703209612899	0.598562764039922	0.321930892683723	0.597922890497427
CHEBI:37737	0	502	case	0.298815410107022	0.355828116252427	0.800960972217418	0.151851989802075	0.155416794977341	0.911517928166822
CHEBI:80452	0	502	case	0.703969078651195	0.847758564395726	0.554978851487549	0.436377106681521	0.387663140685647	0.13298701913312
CCDC14	0	502	case	0.381610875988882	0.582781196988989	0.418872147516562	0.0126823005250837	0.895733134019957	0.0421674174049691
MTA1	0	502	case	0.887860955311228	0.925837988949836	0.654620743083901	0.263679653547978	0.393613327737208	0.59570768744932
GLO1	0	502	case	0.842949288995289	0.575078267707539	0.863964912060124	0.511385232060082	0.675457742148991	0.919679296384555
MRPL16	0	502	case	0.89879855583219	0.00997739496020689	0.274598434868982	0.215084888111855	0.252214194594822	0.293775812244145
IKZF5	0	502	case	0.939003091446555	0.809377285817869	0.840163937389387	0.346109790896044	0.949987708485075	0.545039342418705
PCDHGC4	0	502	case	0.00309069755746516	0.268440158291067	0.26816943383197	0.0557525615493182	0.109655161101898	0.0952627683681123
TUBD1	0	502	case	0.26072735120432	0.481009535929008	0.63099957992261	0.474483940516422	0.274333396208018	0.0290768197651279
C5orf28	0	502	case	0.424084818805879	0.0486022982418921	0.959111852529902	0.303643571137111	0.158449300200466	0.11159037338325
FGF11	0	502	case	0.29849944705924	0.605693064183021	0.605353188516464	0.260014180767495	0.80736519625422	0.373596632230918
CWC25	0	502	case	0.338084793851282	0.82370364537992	0.576451321456248	0.589103551202266	0.265053593193212	0.606453634019215
PPAT	0	502	case	0.85948010720679	0.810614962671604	0.807378820903335	0.479733615438452	0.895899397129799	0.846388684543292
MGEA5	0	502	case	0.340478310765433	0.802237016029933	0.654968061518584	0.198650616984483	0.607986088024156	0.701945689210205
PRDX1	0	502	case	0.138120403050086	0.708113376406747	0.878228395135494	0.239012662248282	0.0144008386388609	0.392873914420265
TAF3	0	502	case	0.507798955352603	0.859377854303028	0.902372925442161	0.780193479231517	0.344028748760077	0.571868663025823
TOM1L1	0	502	case	0.85665647689169	0.781084518001382	0.152232856672578	0.6173099191591	0.533664735315603	0.249773735183737
CDY2A	0	502	case	0.695690926828769	0.993343249930919	0.790975648641478	0.716132020170876	0.446737300620639	0.343329145359396
BNIP2	0	502	case	0.450388154351925	0.650618543907727	0.389827192453456	0.462385367587806	0.144827989332741	0.302230928274436
HPS4	0	502	case	0.949706353503532	0.24387310214232	0.734179906575914	0.401210546056948	0.833760065956362	0.0232211975966347
DNAJB11	0	502	case	0.447007309334704	0.506833376635886	0.782728942751883	0.59106817494651	0.303756168655075	0.655948169533555
NDUFS8	0	502	case	0.587571263995313	0.95075798274589	0.532397693218747	0.446001520274253	0.0892187674766183	0.856537601321621
COLGALT1	0	502	case	0.437418475701721	0.606537245952291	0.62580333117104	0.375418783646653	0.763926622410418	0.208790395872381
KRTAP4-12	0	502	case	0.467910465807746	0.401536353789315	0.0620424925095289	0.111678374014769	0.333547273199825	0.414360088039167
CHEBI:36274	0	502	case	0.860827351057875	0.858691021937975	0.129611982278315	0.904463234412108	0.38973838244907	0.229565213863562
AMPD1	0	502	case	0.466512012381487	0.920484982161385	0.450614072287436	0.633276998600678	0.150412879875541	0.818370198964757
PLPP2	0	502	case	0.498104487122709	0.750838889493125	0.672335843922579	0.905411643486748	0.333704420658865	0.360443493262076
VPS39	0	502	case	0.229468774748017	0.796815787888053	0.498445424254591	0.0142282768725254	0.5502939448828	0.747674118436213
CRYL1	0	502	case	0.0673833136089066	0.504550190608271	0.313832359872792	0.11187073833634	0.117089469573958	0.394470982041155
PGAM2	0	502	case	0.888390934804578	0.610687951481901	0.641631167720519	0.629463131041725	0.398550434016254	0.0966363468817153
DNAJC13	0	502	case	0.23316768566966	0.70379673535153	0.786386643614576	0.0607094478975195	0.831383004688908	0.265391614825356
ORC3	0	502	case	0.711735093007919	0.728683436587994	0.497868010687049	0.477439086586489	0.500785757513212	0.936860742600308
FARP2	0	502	case	0.872812993042854	0.887284680027887	0.818434615976952	0.305545802598978	0.126314479899365	0.568258588342543
CHEBI:456216	0	502	case	0.980562829715054	0.421746482549435	0.411690226251413	0.315808340008749	0.389569371944222	0.762348502525266
CHEBI:17513	0	502	case	0.644794025985376	0.411314174537886	0.794006240687227	0.31130218122975	0.490137663316258	0.185615868606856
RIC8A	0	502	case	0.896409779453934	0.959141340568648	0.343208220509353	0.34497687110554	0.886904095824422	0.516770005620535
RASGRP1	0	502	case	0.724991961357239	0.500272550942528	0.491113748307781	0.172790403055309	0.775785103656777	0.293370644224903
DCAF4L1	0	502	case	0.588366445795251	0.976631596742213	0.477484208997986	0.959588376293602	0.46965723894088	0.129582432240684
TDRD7	0	502	case	0.428960353778007	0.994990261820298	0.969091958454476	0.0674134763683253	0.18425899678177	0.672015577816978
NDUFAF2	0	502	case	0.60882144904436	0.66532471074016	0.729017888682995	0.324096590428357	0.861992146483479	0.790587527491233
FAM177A1	0	502	case	0.957975188197358	0.964256616169518	0.765650616008666	0.640346912484586	0.125649252286031	0.546013905045363
CHEBI:15905	0	502	case	0.886235111325751	0.531126526815322	0.770156849951834	0.766737557593821	0.612605067498194	0.0490826014713077
HDGF	0	502	case	0.814920271448039	0.404383857307768	0.396076941209457	0.627455609342921	0.0429677132819266	0.362969029951081
KRT5	0	502	case	0.879866440284003	0.95058159140845	0.258094618284834	0.306396105344489	0.36930817955419	0.92728035439936
E2F1	0	502	case	0.593420567787491	0.0846266385763814	0.72642597902203	0.615034263753935	0.274099065906944	0.175125904798296
ZNF280C	0	502	case	0.650459322478062	0.858311678125839	0.798920120530614	0.765467158330414	0.595334513926938	0.778546128041703
NEUROG1	0	502	case	0.857374060834467	0.347915686667056	0.930248163138044	0.318613733518638	0.781641320694625	0.810784541101316
CHEBI:17082	0	502	case	0.972089161712842	0.953569051566716	0.650040581422713	0.200074611449477	0.788253800442339	0.915723151614534
CFAP97	0	502	case	0.835404550444859	0.768244859070775	0.253622841789289	0.551910735123011	0.485612829189145	0.135824589221803
APOL2	0	502	case	0.835713348170861	0.615531879840537	0.843180912870887	0.403811623172016	0.873756072506857	0.858316796023346
SARS2	0	502	case	0.049857501345593	0.918922487452317	0.293958774213842	0.750115800816356	0.33384708318725	0.0186464848449687
UFD1L	0	502	case	0.943169839655479	0.702138228304602	0.0933071628967971	0.384786122713223	0.494357067828648	0.816657869237454
NUAK2	0	502	case	0.321473069869989	0.743674955204088	0.797884972292497	0.0614085102251287	0.0312089596566836	0.116220449710662
KLF9	0	502	case	0.806466803793334	0.385102276784062	0.711402626220883	0.213691490822888	0.827574414768107	0.488556380805457
RBMXL3	0	502	case	0.601398755252809	0.25150378917494	0.783406783842256	0.543873364464748	0.264257437743154	0.347448406526296
TRIM15	0	502	case	0.799185035044316	0.472122874247366	0.825415460073693	0.900963206050373	0.7938643359396	0.285286735469464
HLA-DPA1	0	502	case	0.972852237010803	0.297508174424547	0.880839127459738	0.540947224212142	0.936419265220215	0.191103739299451
GGA3	0	502	case	0.748489909977082	0.650474093241864	0.280684817595266	0.857368192475905	0.241103511012773	0.0503524940495049
QDPR	0	502	case	0.567841149738807	0.891393305520928	0.599142509308593	0.198017363329941	0.20911387941948	0.54844947195608
CHEBI:27694	0	502	case	0.298964163457197	0.861106466709371	0.02622613864761	0.155609101290637	0.272472027662029	0.0095178987256791
SMAD2	0	502	case	0.886563794411547	0.399093911604274	0.833910870716356	0.661073988932246	0.331411414741901	0.90854440365025
KDELC1	0	502	case	0.446800862782801	0.887883023404443	0.194893367249896	0.0186026419313314	0.603074701436595	0.705296743968039
RRS1	0	502	case	0.815987253296207	0.25652801190383	0.829788035104075	0.291102936564624	0.184014863849	0.243330313461752
KLK15	0	502	case	0.859593453475272	0.619157352979331	0.67111654953098	0.76464045426978	0.30891538156382	0.938899963410325
NAF1	0	502	case	0.899156434256364	0.826199028826719	0.734309066385156	0.68211606104951	0.90918705194888	0.60622620517904
B4GALT3	0	502	case	0.899935500526176	0.655693101208612	0.499481777820457	0.137854510225166	0.93688434585519	0.792378324816737
MCM8	0	502	case	0.524106009617363	0.546452584058729	0.943299937460375	0.629811667025549	0.0318788407443867	0.836167527246825
SLC35E2B	0	502	case	0.706107594508614	0.233375412573706	0.113755361650924	0.348368402231864	0.424902843333343	0.251275130098045
TNS4	0	502	case	0.831359756387049	0.361112936249855	0.964850707268855	0.486310193286963	0.521581278940114	0.431948595536914
USP4	0	502	case	0.957112178001164	0.207156646144958	0.716676412592981	0.46088405674605	0.255204680450144	0.0676409487514369
ACSF3	0	502	case	0.638243709424706	0.886328109630447	0.328087741248748	0.280265224232864	0.767300602484737	0.177062066596412
CCDC148	0	502	case	0.343005811970325	0.472229859496957	0.753524141094147	0.0762044335388465	0.562665501616448	0.246035200800865
GLA	0	502	case	0.786200627030544	0.810920785648706	0.253716352276902	0.165706296551124	0.368079409452616	0.288204888870018
RRAD	0	502	case	0.723089959545472	0.476507752716948	0.53442501679032	0.398748973477181	0.337731006946369	0.237341669493572
IL13	0	502	case	0.58243142870448	0.87572061278464	0.157704145695579	0.511334385523834	0.0868954399451265	0.220730281527239
AGPAT3	0	502	case	0.0920687067543677	0.0972813490916307	0.937450760032403	0.091933938842531	0.18738106742477	0.378229055354728
CHEBI:17813	0	502	case	0.399263314281429	0.50432425279886	0.447368793703639	0.298131346189006	0.0155415941457361	0.664447578762588
CEP89	0	502	case	0.697649568457898	0.763495679287094	0.532783437696949	0.133172784517682	0.0946863574453204	0.314755083048005
ALOX15B	0	502	case	0.66632648848951	0.72592765659386	0.773114812272379	0.166627082935154	0.952482638232214	0.295544730059373
ZNF229	0	502	case	0.443066089408273	0.701328058598017	0.881681142450407	0.31710394116872	0.843061196139862	0.295366080158357
GPR4	0	502	case	0.616421331646761	0.170625413666577	0.641105051660087	0.218271272437479	0.320900690746152	0.0258192482641476
FAM83D	0	502	case	0.559677931615908	0.919777194544381	0.496191996945931	0.0390136924156214	0.21222171433272	0.302340547746726
S100A11	0	502	case	0.679219655394007	0.324562012755833	0.943608937038841	0.0372015327510951	0.365729487415287	0.673256460743765
SH3BP5	0	502	case	0.959380581307086	0.0835821136679928	0.42693960927636	0.00333456174371782	0.344912389725989	0.840722266443398
CHEBI:41721	0	502	case	0.775334311958986	0.512665533605464	0.0331284411700892	0.142464354163468	0.692681628396483	0.420854280434659
CHEBI:17927	0	502	case	0.607726966322105	0.832864824781385	0.929433878785966	0.862405458890795	0.716603864448832	0.703737349590271
ISY1	0	502	case	0.948002359333351	0.904613498537146	0.924982251332918	0.276037416106544	0.80034349643769	0.481286619331981
CHEBI:17815	0	502	case	0.986680043980283	0.298017055986365	0.786859645603551	0.567617714955188	0.559509166370969	0.859973843692663
TAPBP	0	502	case	0.772206732094026	0.691711635714817	0.511582243380335	0.333032553637148	0.0430899603777365	0.00889723397954534
C22orf46	0	502	case	0.680899555553953	0.924548307619519	0.684793764143528	0.414348152562633	0.659647529115392	0.275201060262919
CHEBI:15768	0	502	case	0.380149202893181	0.482673014572774	0.872578967039445	0.0577392977967374	0.22699474981533	0.152099956273812
AP2B1	0	502	case	0.0296677515101038	0.883961534752615	0.845882505221427	0.594185462784967	0.344217969775603	0.283419108447771
ST8SIA3	0	502	case	0.472321065084073	0.19627691321341	0.909395614856024	0.309563092541107	0.0327508258606198	0.7841270274749
PDE6D	0	502	case	0.975844804109989	0.543694993460822	0.523682703745454	0.0931269898117809	0.770300114624033	0.731293549857125
ARMCX1	0	502	case	0.555443538619757	0.314620748221422	0.650345273658944	0.319027136248953	0.509646636811985	0.246621834068679
YIPF4	0	502	case	0.462018163773892	0.83917947954026	0.762853479752345	0.684516890301582	0.330669018224895	0.686552160189959
PRICKLE3	0	502	case	0.991203199868745	0.416922007301322	0.631919148712233	0.14124415843264	0.576704962817838	0.985055604524747
AGBL5	0	502	case	0.968777662942908	0.601023484608767	0.833466981520768	0.325143400597059	0.150015387587698	0.0238497596433673
CHEBI:9254	0	502	case	0.379573485440289	0.795361567918927	0.44386535683262	0.95178155766075	0.193833694009784	0.393628460946228
MOSPD1	0	502	case	0.911889812500719	0.3546228545481	0.744381309987074	0.295395849171415	0.493802089353527	0.0238854731844742
RPL23A	0	502	case	0.156693847233962	0.236804807064439	0.429742543433021	0.442740383821396	0.0448905722328005	0.0567461275568246
RTN1	0	502	case	0.542991694845257	0.816526970819136	0.97579775303611	0.913520615552384	0.633544303156179	0.520390906147981
COCH	0	502	case	0.0596910323858083	0.846228364063407	0.522339908013089	0.533254359985603	0.498099762823955	0.0760864589193043
FAM46C	0	502	case	0.658030305628083	0.370186850863759	0.909629978597814	0.804076444490502	0.0596236289852767	0.406259745646239
APOA2	0	502	case	0.889635303379043	0.383229531559576	0.383247921340015	0.562660356611037	0.515163184212802	0.430212874307518
VAPA	0	502	case	0.109632606115212	0.861334748060102	0.884452236904782	0.750876451961769	0.0531949390179804	0.65931227475277
MUC5B	0	502	case	0.437773114218114	0.463909192882959	0.255017609331153	0.00923035437930009	0.843631920552928	0.218391174494733
CHEBI:87602	0	502	case	0.280230089607324	0.570548219905534	0.909049841942801	0.476784851857698	0.594672781587329	0.0810886587320904
SLC35G2	0	502	case	0.985246312451203	0.695306808701783	0.894560444751255	0.250329526525303	0.691018830555377	0.467671672157908
CASP3	0	502	case	0.608758707334404	0.960917273175491	0.398517160990578	0.307918258418837	0.647226771882314	0.728671716514413
NUMBL	0	502	case	0.545004891218423	0.570892489230996	0.894511885444997	0.520476252773875	0.176943992133502	0.252779362261954
TRIM14	0	502	case	0.827803931470922	0.927112147047291	0.214165803867894	0.22554612939767	0.474905196360106	0.220095317728444
CHEBI:57390	0	502	case	0.837006271022824	0.863765569817538	0.00385915886072064	0.567197873830803	0.842403609497674	0.235804992489581
RANBP3	0	502	case	0.874942721542349	0.751779355061302	0.640917035139739	0.123877511497801	0.691622057235644	0.711011230032179
CHEBI:16311	0	502	case	0.856350768537266	0.982940511503982	0.825620811888813	0.646502710583242	0.162657424701267	0.439577433804283
CPA2	0	502	case	0.899776018962328	0.70963870247907	0.883688710947261	0.128169077499018	0.428096119735541	0.562793600207276
APRT	0	502	case	0.21786512393647	0.175436145519359	0.945372957985459	0.0813205028568441	0.0418518662382871	0.990311323399718
CHPF2	0	502	case	0.474215160481872	0.909411483043429	0.801320064711665	0.0273988510815916	0.666150366031971	0.336818265944374
CHEBI:17883	0	502	case	0.469393502041835	0.57059970408596	0.625165396779904	0.539330947126751	0.344728343726005	0.417079119883688
SLC5A8	0	502	case	0.413769939249495	0.562879230350446	0.698985352759655	0.373834916709097	0.0272515642671105	0.554477016050884
PCDHGA7	0	502	case	0.265301726053799	0.535117267476248	0.839657227724237	0.77525771213823	0.0174479807938583	0.721597132004682
ATG12	0	502	case	0.894235714464514	0.361932727456263	0.715905408292378	0.710380975024432	0.415545708937644	0.000260855170530649
APEX2	0	502	case	0.0693676026690024	0.913813503547356	0.412273158549075	0.414835533181356	0.95950052865169	0.0111677697481697
ACER2	0	502	case	0.379369834686065	0.658774142295879	0.781392022002529	0.949123025507723	0.1505778963445	0.706984202646605
CHEBI:17295	0	502	case	0.419960369410699	0.744557714206159	0.90206951454967	0.732923311686192	0.726165419489224	0.265120839031383
BLMH	0	502	case	0.239877473491883	0.84217757318696	0.28963608587814	0.38468000462379	0.108846200368082	0.326573618038929
CHEBI:61683	0	502	case	0.597654516413679	0.516657167709074	0.499557926109802	0.0400827288350992	0.161351540475342	0.093233937019789
FBXO9	0	502	case	0.479404403601992	0.151868701454032	0.783590388178023	0.582933585930967	0.297010289521935	0.0415993525173467
C11orf24	0	502	case	0.898547501835201	0.380664274287961	0.677062062697606	0.56471264171437	0.423582438892364	0.759280151237716
TOMM34	0	502	case	0.93470923791381	0.821019401441083	0.1498117300189	0.355182617448626	0.528414418289072	0.324874493506119
CHEBI:87182	0	502	case	0.817886833811117	0.1713643793428	0.696619479617911	0.88020082100168	0.275097372620348	0.521821812384203
ARID4A	0	502	case	0.743220570404508	0.966471986909258	0.945946287415715	0.624015546339929	0.792784736413836	0.668978416949832
CHEBI:58310	0	502	case	0.899709782516549	0.806292596514217	0.886411849242866	0.295741411286576	0.273747993077394	0.473121620923222
GPX1	0	502	case	0.335911171345859	0.999773122694756	0.679408745931636	0.29370599439237	0.101550723794203	0.665635914258534
ATXN2	0	502	case	0.366162436149062	0.400292883883605	0.827051909456158	0.16036438186983	0.295302241154495	0.434029713819417
HIST2H2AA4	0	502	case	0.289484866389565	0.613545882666124	0.428641340603978	0.603301000059333	0.391818329756063	0.255003789510392
C6orf136	0	502	case	0.0683708974452039	0.988061285755543	0.0144567471162916	0.161396968499513	0.206963300889426	0.0752005683697703
ACAA1	0	502	case	0.443016592662236	0.188389541510827	0.792023281983178	0.314698962300904	0.193143288141933	0.472616371195739
ANKRD17	0	502	case	0.8989397369643	0.0228596236256173	0.419736609978054	0.183195571521365	0.602900907521622	0.32381119585237
MXD1	0	502	case	0.353639001785661	0.449404181948484	0.532536544340956	0.447473272545392	0.198180187967336	0.430986087686128
HEPACAM2	0	502	case	0.569111025443708	0.868726544739881	0.899081837742182	0.279816289960718	0.85307481422537	0.996462675076854
PAPOLA	0	502	case	0.875032726365492	0.528610767442621	0.544833398468742	0.931763908416897	0.429081790557031	0.265018285144099
NSUN5	0	502	case	0.348574977103892	0.914135168141916	0.901123950170368	0.399692412962547	0.925658579314925	0.792067001328556
POMC	0	502	case	0.0419210049087696	0.973930177058907	0.0518267089040074	0.379423156844245	0.373077718311826	0.134609260492325
CHEBI:57345	0	502	case	0.142339719388392	0.58542595866233	0.808602518680107	0.592846449490407	0.698246369162013	0.0355361484202162
IFRD2	0	502	case	0.740526589300887	0.926532588931345	0.228683117248675	0.205237662103164	0.100866143550775	0.562977064850486
DHODH	0	502	case	0.456525127319	0.593560772481158	0.822401807645737	0.723618278102201	0.412395000208901	0.230882795329875
ARHGEF7	0	502	case	0.668249315315529	0.883615304924768	0.348234578993427	0.575147612830649	0.924708227033502	0.144762424745718
POLR2C	0	502	case	0.699246075603127	0.424475931087654	0.165470595368233	0.200232503636967	0.0555504735405636	0.677095829206699
USP42	0	502	case	0.628693341954442	0.0707635824773016	0.955369765277556	0.423730001010525	0.240640116346963	0.510472306979145
PCDHGC5	0	502	case	0.877763925090051	0.924772431183198	0.6802907117056	0.544750962597235	0.227808606940135	0.694706652140736
C19orf12	0	502	case	0.662351739628039	0.642079416141701	0.860562114724664	0.527967383839007	0.357120387132325	0.595292948344732
CCNE1	0	502	case	0.875413611874801	0.104499667897575	0.939093515352434	0.185107820794947	0.924102561054751	0.506110755115878
HSPD1	0	502	case	0.467517018838227	0.700225073689456	0.680193964448052	0.0816897139884339	0.502498346328144	0.776399255277813
PROSER3	0	502	case	0.714242406919872	0.214478867551072	0.885618134429019	0.434984157549178	0.458682510872841	0.832142882335474
ATIC	0	502	case	0.652420835422264	0.703004391018124	0.0733909466937926	0.0342174132925895	0.0703072409946732	0.0190784299669665
PRMT7	0	502	case	0.715107031762305	0.547286633863654	0.084952215865014	0.169323948454534	0.931702775674971	0.113997864648988
ST8SIA6	0	502	case	0.504810623023082	0.553483419934252	0.728764079592672	0.593382473210353	0.108900913968859	0.84042044696273
CD44	0	502	case	0.497838309030001	0.985456950514749	0.651248663216932	0.772359586986895	0.146062140347686	0.429435629479966
OSBP2	0	502	case	0.935975553324428	0.634278202982618	0.169501870614945	0.0562736157423926	0.693962928564284	0.793778670348512
CAPZA3	0	502	case	0.117145165727576	0.909186957080075	0.63380085819396	0.384284325544405	0.0437233988696382	0.608101843262703
MND1	0	502	case	0.839253615059596	0.957139158310899	0.886325971168106	0.555390110486142	0.436744819062915	0.0477706574946866
ZC2HC1A	0	502	case	0.970144632898035	0.439923122280153	0.114028435678071	0.295420103219611	0.344748854345864	0.698346125142574
KCNJ3	0	502	case	0.215169612804033	0.601542593515676	0.442541151650179	0.366120002034356	0.0488061184240225	0.257109528349725
PCDHB12	0	502	case	0.760343346418237	0.720262361570523	0.659547888161553	0.349048328671612	0.225202909375981	0.69090150378119
BACE2	0	502	case	0.651368342531714	0.867518386466464	0.554762325956739	0.350347861866455	0.0600955956355986	0.373541166741193
CREBBP	0	502	case	0.743706144622944	0.559357067397456	0.879278484511919	0.192997944876553	0.940506090100758	0.0788164973630092
CRYZ	0	502	case	0.301953469127232	0.46462777102732	0.557857690719796	0.919576138372647	0.0925305777674283	0.0309299369336496
TOM1L2	0	502	case	0.0896119352021238	0.430300900780404	0.752334060151411	0.288692050332415	0.333977931176734	0.626900804567717
TTC14	0	502	case	0.825965482484244	0.773985920020414	0.894900792229508	0.550859427511333	0.651049642981125	0.936996636793824
PPOX	0	502	case	0.389587008921693	0.653920421280792	0.84184417306489	0.919324153814327	0.503910776363358	0.319935295747151
CRK	0	502	case	0.775304853268839	0.657729271666528	0.130856682645948	0.0900485221385604	0.530925140628448	0.74517472806789
PLAU	0	502	case	0.905158338091637	0.505086084355522	0.0289020656650996	0.577723290040737	0.282511265779884	0.514080993552528
WNK2	0	502	case	0.864254686057084	0.342421402767108	0.609049324383808	0.967031884473414	0.330671885619597	0.291817737857962
GBA	0	502	case	0.997616182183573	0.711556426991232	0.301146952100848	0.525233844620492	0.124322479444047	0.615855992133189
CGGBP1	0	502	case	0.511008154246046	0.480933407391951	0.49557447903043	0.331276852824455	0.157387547750491	0.560914262096457
POLD2	0	502	case	0.873512175935722	0.729180222121572	0.258163023498381	0.431593646762121	0.414998271586948	0.279859395181155
BTG2	0	502	case	0.0702214723365389	0.937559238963407	0.732854363876553	0.717901601019375	0.687332798473363	0.151849633345938
CHEBI:28111	0	502	case	0.922713429546706	0.903068748626668	0.746041563257602	0.890027987368058	0.679977496766688	0.0396985204005581
HIBADH	0	502	case	0.564260919599778	0.218192642130913	0.809789107094191	0.134706058376893	0.00938667700924689	0.80162230631508
BCO1	0	502	case	0.431462053674345	0.873219340172905	0.745233681211662	0.119912755397263	0.128609573532336	0.406416889727256
KRT31	0	502	case	0.546479648029272	0.165392246853951	0.685944708438845	0.385728464443744	0.223074290279877	0.630077021670898
EML4	0	502	case	0.496537318440195	0.691436563311207	0.969483564592453	0.234036569972519	0.787740194021004	0.567686157113902
TMX3	0	502	case	0.98199328087302	0.768335147059746	0.411184890688863	0.594790142248649	0.558240701061404	0.336660850217914
C5orf45	0	502	case	0.992589818472072	0.909464806507279	0.195055322681085	0.622442641967573	0.0634021161483509	0.333655919554046
CHEBI:34487	0	502	case	0.213214778797911	0.572254745571166	0.522332917921855	0.729240307495485	0.337391081769921	0.0502386763099912
